timer,has_round_started,is_round_over,player1_ID,player1_health,player2_ID,player2_health,player1_x_coord,player1_y_coord,player2_x_coord,player2_y_coord,player1_left,player1_right,player1_up,player1_down,player1_jump,player1_crouch,player1_A,player1_B,player1_X,player1_Y,player1_L,player1_R,player2_left,player2_right,player2_up,player2_down,player2_jump,player2_crouch,player2_A,player2_B,player2_X,player2_Y,player2_L,player2_R,fight_result
135.0,True,False,0.0,176.0,7.0,176.0,428.0,192.0,454.0,192.0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,0
135.0,True,False,0.0,176.0,7.0,176.0,431.0,192.0,457.0,192.0,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,0
135.0,True,False,0.0,176.0,7.0,176.0,293.0,192.0,457.0,192.0,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,0
135.0,True,False,0.0,176.0,7.0,176.0,293.0,192.0,457.0,192.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,0
135.0,True,False,0.0,176.0,7.0,169.0,435.0,192.0,454.0,192.0,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,0
135.0,True,False,0.0,176.0,7.0,169.0,314.0,192.0,454.0,192.0,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,0
135.0,True,False,0.0,176.0,7.0,169.0,314.0,192.0,454.0,192.0,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,False,True,False,True,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,False,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,0
135.0,True,False,0.0,176.0,7.0,169.0,293.0,192.0,457.0,192.0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,True,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,False,True,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,316.0,192.0,454.0,192.0,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,316.0,192.0,454.0,192.0,True,False,False,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0
134.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,313.0,192.0,454.0,192.0,False,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,0
133.0,True,False,0.0,176.0,7.0,169.0,295.0,192.0,457.0,192.0,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,310.0,192.0,454.0,192.0,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,297.0,187.0,457.0,192.0,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,299.0,183.0,457.0,192.0,True,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,301.0,179.0,457.0,192.0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,316.0,179.0,454.0,192.0,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,304.0,173.0,457.0,192.0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,305.0,170.0,457.0,192.0,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,320.0,168.0,454.0,192.0,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,320.0,166.0,454.0,192.0,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,164.0,457.0,192.0,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,True,0
133.0,True,False,0.0,176.0,7.0,169.0,321.0,164.0,454.0,192.0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,163.0,457.0,181.0,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,162.0,457.0,177.0,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,161.0,457.0,172.0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,161.0,457.0,167.0,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,160.0,457.0,163.0,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,161.0,457.0,159.0,True,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,161.0,457.0,155.0,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,162.0,457.0,151.0,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,163.0,457.0,147.0,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,165.0,457.0,147.0,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,167.0,457.0,140.0,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,0
133.0,True,False,0.0,176.0,7.0,169.0,306.0,169.0,457.0,137.0,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,172.0,457.0,134.0,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,174.0,457.0,131.0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,178.0,457.0,129.0,False,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,181.0,457.0,126.0,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,185.0,457.0,124.0,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,189.0,457.0,121.0,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,119.0,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,118.0,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,116.0,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,116.0,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,113.0,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,112.0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,111.0,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,111.0,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,109.0,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,0
132.0,True,False,0.0,176.0,7.0,169.0,306.0,192.0,457.0,109.0,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,True,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,False,True,False,False,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,108.0,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,109.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,110.0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,111.0,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,112.0,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,322.0,192.0,454.0,112.0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,114.0,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,116.0,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,0
132.0,True,False,0.0,176.0,7.0,169.0,304.0,192.0,457.0,118.0,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,319.0,192.0,454.0,118.0,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,307.0,187.0,457.0,122.0,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,309.0,183.0,457.0,124.0,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,True,False,0
132.0,True,False,0.0,176.0,7.0,169.0,310.0,179.0,457.0,126.0,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,312.0,176.0,457.0,129.0,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,313.0,173.0,457.0,131.0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,0
131.0,True,False,0.0,176.0,7.0,169.0,314.0,170.0,457.0,134.0,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,168.0,457.0,137.0,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,166.0,457.0,141.0,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,164.0,457.0,144.0,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,164.0,457.0,147.0,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,163.0,457.0,151.0,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,162.0,457.0,155.0,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,161.0,457.0,159.0,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,161.0,457.0,159.0,False,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,160.0,457.0,168.0,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,161.0,457.0,172.0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,161.0,457.0,177.0,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,162.0,457.0,182.0,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,163.0,457.0,187.0,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,163.0,457.0,192.0,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,167.0,457.0,192.0,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,167.0,457.0,192.0,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,172.0,457.0,192.0,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,174.0,457.0,192.0,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,178.0,457.0,192.0,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,181.0,457.0,192.0,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,185.0,457.0,192.0,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,189.0,457.0,192.0,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,194.0,457.0,192.0,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,0
131.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,0
130.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,0
130.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0
130.0,True,False,0.0,176.0,7.0,169.0,315.0,192.0,457.0,192.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,0
